event_type,job,task,machine,status,priority
TASK,6279271120,134,317330977.0,1,0,598
TASK,6279271120,135,38673335.0,1,0,599
TASK,6279271120,137,4498592316.0,1,0,600
TASK,6279271120,144,431075315.0,1,0,601
TASK,6279271120,154,2707423112.0,1,0,602
TASK,6279271120,158,294963310.0,1,0,603
TASK,6279271120,161,326095309.0,1,0,604
TASK,6279271120,165,1093460.0,1,0,605
TASK,6279271120,176,501437816.0,1,0,606
TASK,6279271120,178,8055702.0,1,0,607
TASK,6279271120,182,5191253977.0,1,0,608
TASK,6279271120,193,38660233.0,1,0,609
TASK,6279271120,202,294887259.0,1,0,610
TASK,6279271120,203,1436310537.0,1,0,611
TASK,6279271120,204,6640223.0,1,0,612
TASK,6279271120,205,1093911.0,1,0,613
TASK,6279271120,206,336036881.0,1,0,614
TASK,6279271120,208,3938710837.0,1,0,615
TASK,6279271120,216,4441763293.0,1,0,616
TASK,6279271120,224,1270317.0,1,0,617
TASK,6279271120,230,1806233832.0,1,0,618
TASK,6279271120,232,294927051.0,1,0,619
TASK,6279271120,242,4820072401.0,1,0,620
TASK,6279271120,268,2129474533.0,1,0,621
TASK,6279271120,278,4346557207.0,1,0,622
TASK,6279271120,286,82754515.0,1,0,623
TASK,6279271120,290,4802043170.0,1,0,624
TASK,6279271120,292,904982.0,1,0,625
TASK,6279271120,295,400946306.0,1,0,626
TASK,6279271120,299,332565348.0,1,0,627
TASK,6279271120,301,1094186.0,1,0,628
TASK,6279271120,307,400468862.0,1,0,629
TASK,6279271120,316,3251992992.0,1,0,630
TASK,6279271120,317,1094231.0,1,0,631
TASK,6279271120,318,294902207.0,1,0,632
TASK,6279271120,319,4253606006.0,1,0,633
TASK,6279288567,119,8055072.0,1,0,634
TASK,6279304357,0,3829174.0,1,0,635
TASK,6279307094,0,1274437.0,1,0,636
TASK,6279307094,2,410756676.0,1,0,637
TASK,6279307094,3,759762810.0,1,0,638
TASK,6279307094,5,4512411831.0,1,0,639
TASK,6279307094,7,353790155.0,1,0,640
TASK,6279307094,11,906423.0,1,0,641
TASK,6279307094,17,711998.0,1,0,642
TASK,6279307094,20,317486423.0,1,0,643
TASK,6279307094,24,351638104.0,1,0,644
TASK,6279307094,28,788187822.0,1,0,645
TASK,6279307094,33,1436373687.0,1,0,646
TASK,6279307094,34,4478521935.0,1,0,647
TASK,6279307094,36,38692013.0,1,0,648
TASK,6279307094,40,2924160186.0,1,0,649
TASK,6279307094,46,3934096941.0,1,0,650
TASK,6279307094,68,603117.0,1,0,651
TASK,6279307094,69,682322.0,1,0,652
TASK,6279307094,76,400637521.0,1,0,653
TASK,6279307094,79,4251600377.0,1,0,654
TASK,6279307094,94,38744089.0,1,0,655
TASK,6279307094,98,1271936.0,1,0,656
TASK,6279307094,104,4134845605.0,1,0,657
TASK,6279307094,106,659891268.0,1,0,658
TASK,6279307094,107,711943.0,1,0,659
TASK,6279310355,1,1436796428.0,1,0,660
TASK,6279310355,13,84857078.0,1,0,661
TASK,6279314953,0,329167880.0,1,0,662
TASK,6279337130,0,38709565.0,1,0,663
TASK,6279281573,0,1436486817.0,4,6,664
TASK,6278669825,288,4802151072.0,4,4,665
TASK,6279215830,286,272883522.0,4,4,666
TASK,6279293936,11,305379417.0,4,4,667
TASK,6275903028,202,4820157300.0,2,0,668
TASK,6279312885,679,4820157300.0,1,1,669
TASK,6218406404,241,3813166957.0,2,0,,670
TASK,6218406404,906,6565055.0,1,0,671
TASK,515042969,23,3983568629.0,1,0,672
TASK,5950955866,21,1436351105.0,1,0,673
TASK,6278727472,4296,317490168.0,5,4,674
TASK,515042969,25,6568404.0,1,0,675
TASK,6279520444,0,38656105.0,1,0,676
TASK,6278727472,4296,317490168.0,1,4,677
TASK,515042969,0,6608776.0,1,0,678
TASK,515042969,8,227443932.0,1,0,679
TASK,515042969,15,1390896856.0,1,0,680
TASK,515042969,16,3739348304.0,1,0,681
TASK,515042969,13,501587398.0,1,0,682
TASK,6277766430,0,3803566506.0,3,9,683
TASK,515042969,20,1094729.0,1,0,684
TASK,6279478267,396,907972.0,2,0,685
TASK,6279457350,396,907972.0,1,4,686
TASK,6277766430,0,4302036684.0,1,9,687
TASK,515042969,5,6565055.0,1,0,688
TASK,6279478267,396,4820115855.0,1,0,689
TASK,6273698214,84,1301715.0,3,9,690
TASK,6273698214,84,3938686532.0,1,9,691
TASK,515042969,9,3938748659.0,1,0,692
TASK,515042969,24,1094729.0,1,0,693
TASK,515042969,18,329139380.0,1,0,694
TASK,6279464478,50,97959424.0,4,0,695
TASK,6279464478,60,6607760.0,4,0,696
TASK,6279434739,33,6566558.0,4,4,697
TASK,515042969,10,257407416.0,1,0,698
TASK,515042969,14,4302680998.0,1,0,699
TASK,515042969,19,4303417780.0,1,0,700
TASK,515042969,21,5781891.0,1,0,701
TASK,515042969,3,13.0,1,0,702
TASK,515042969,9,3365105394.0,1,0,703
TASK,5285926325,0,329030246.0,3,9,704
TASK,515042969,26,4820003183.0,1,0,705
TASK,6279512201,0,4364486832.0,3,1,706
TASK,6278727472,4740,317490168.0,3,4,707
TASK,5285926325,0,1436378455.0,1,9,708
TASK,6279167838,8,2538310.0,4,0,709
TASK,6279520446,0,332566791.0,1,4,710
TASK,6279520551,1,336036388.0,1,4,711
TASK,6279520551,2,5191253977.0,1,4,712
TASK,6279520551,3,1270317.0,1,4,713
TASK,6279520551,4,336061703.0,1,4,714
TASK,6279520551,5,336061715.0,1,4,715
TASK,6279520551,6,708496208.0,1,4,716
TASK,6279520551,7,5771539.0,1,4,717
TASK,6279520551,8,6640643.0,1,4,718
TASK,6279520551,9,4820436037.0,1,4,719
TASK,6279520551,10,400501898.0,1,4,720
TASK,6279520551,11,277449080.0,1,4,721
TASK,6279520551,12,336061847.0,1,4,722
TASK,6279520551,13,902845.0,1,4,723
TASK,6279520551,14,549371720.0,1,4,724
TASK,6279520605,0,6566799.0,1,0,725
TASK,6279464478,59,305376837.0,4,0,726
TASK,6277853776,583,1269762.0,2,0,727
TASK,6279520551,0,4820253490.0,1,4,728
TASK,515042969,23,766873228.0,1,0,729
TASK,515042969,17,359917073.0,1,0,730
TASK,6279507277,35,38682800.0,4,4,731
TASK,6279507277,49,3710998277.0,4,4,732
TASK,515042969,7,772444032.0,1,0,733
TASK,515042969,12,563908675.0,1,0,734
TASK,6279507277,11,17504073.0,4,4,735
TASK,6274522686,0,3938678064.0,3,9,736
TASK,6279507277,36,599770.0,4,4,737
TASK,6274522686,0,372629249.0,1,9,738
TASK,515042969,4,711216.0,1,0,739
TASK,6279507277,5,32008061.0,4,4,740
TASK,6279507277,14,336051884.0,4,4,741
TASK,6279507277,30,280018470.0,4,4,742
TASK,6279485200,797,1095177.0,2,0,743
TASK,6279457350,403,1095177.0,1,4,744
TASK,6279507277,18,13.0,4,4,745
TASK,6279507277,41,1602460219.0,4,4,746
TASK,6279507277,39,905035.0,4,4,747
TASK,6273698486,0,1271272.0,3,9,748
TASK,6279507277,6,352506155.0,4,4,749
TASK,6273698486,0,6607758.0,1,9,750
TASK,515042969,0,655961568.0,1,0,751
TASK,515042969,1,1303412.0,1,0,752
TASK,515042969,6,227418436.0,1,0,753
TASK,6279485200,797,257499200.0,1,0,754
TASK,6279507277,28,277452033.0,4,4,755
TASK,4707865726,64,1095437.0,5,0,756
TASK,6279457350,404,1095437.0,1,4,757
TASK,516580766,1,317330973.0,5,9,758
TASK,6133390513,443,257502094.0,5,1,759
TASK,6278727472,4877,257502094.0,1,4,760
TASK,6279507277,1,216881134.0,4,4,761
TASK,6279507277,21,4478867098.0,4,4,762
TASK,6279507277,19,30788584.0,4,4,763
TASK,6218406404,683,672514.0,2,0,,764
TASK,6117800987,2,7776881.0,1,0,765
TASK,6218406404,2,7776881.0,1,0,766
TASK,6280039882,75,2197218896.0,1,0,767
TASK,6281393237,0,30788541.0,1,0,768
TASK,6280037865,424,759594512.0,4,0,769
TASK,6273698214,24,2596362793.0,1,9,770
TASK,6278727472,3325,3890245122.0,1,4,771
TASK,6281240782,1914,1436369231.0,1,4,772
TASK,6281240782,5295,317346364.0,1,4,773
TASK,515042969,3,7776881.0,1,0,774
TASK,515042969,23,902637.0,1,0,775
TASK,6281361374,0,3938677536.0,4,1,776
TASK,6280037865,399,682806.0,4,0,777
TASK,6280039882,3,351604308.0,5,0,778
TASK,6281240782,6431,789089781.0,5,4,779
TASK,6281240782,5476,5783206.0,5,4,780
TASK,6281240782,10468,4357859458.0,5,4,781
TASK,6236432374,41,323423068.0,3,2,782
TASK,6279869477,235,4820426474.0,4,4,783
TASK,6281240782,4749,16916378.0,5,4,784
TASK,6281240782,963,1272155.0,5,4,785
TASK,5984978615,49,4802136602.0,3,8,786
TASK,6281240782,6490,2851448.0,5,4,787
TASK,4392480606,10,6608514.0,5,0,788
TASK,6281240782,3277,450799.0,5,4,789
TASK,6279408457,0,567763.0,3,9,790
TASK,6279869477,54,257512310.0,4,4,791
TASK,6281004948,238,257498558.0,4,4,792
TASK,6279869477,45,38670560.0,4,4,793
TASK,6281240782,4228,376271342.0,5,4,794
TASK,6279869477,42,2198001960.0,4,4,795
TASK,6281240782,4288,1271484.0,5,4,796
TASK,5484770275,32,38700099.0,2,0,797
TASK,5546501684,120,38700099.0,1,1,798
TASK,6281240782,6051,227099016.0,5,4,799
TASK,6281240782,1347,4820274279.0,5,4,800
TASK,6281240782,7277,227419443.0,5,4,801
TASK,6281240782,10112,5017329882.0,5,4,802
TASK,6281240782,8686,6566584.0,5,4,803
TASK,6281373781,3,47743624.0,4,0,804
TASK,6281240782,3504,1199398717.0,5,4,805
TASK,6281240782,5694,902845.0,5,4,806
TASK,6279869477,41,4820890825.0,4,4,807
TASK,6281361257,0,1429184899.0,4,8,808
TASK,6281240782,1852,8055712.0,5,4,809
TASK,6217796840,0,501587398.0,3,9,810
TASK,6117800987,1,7776881.0,2,0,,811
TASK,6218406404,1130,4820223849.0,1,0,812
TASK,6277511984,51,2378747961.0,1,0,813
TASK,6277511984,75,2378747961.0,1,0,814
TASK,6277853776,1324,337874048.0,1,0,815
TASK,6277853776,1739,4820223849.0,1,0,816
TASK,6277853776,2317,448456310.0,1,0,817
TASK,6277853776,3020,337874048.0,1,0,818
TASK,6277853776,3448,4820134385.0,1,0,819
TASK,6277853776,3926,448456310.0,1,0,820
TASK,6288104546,929,4428349584.0,1,0,821
TASK,6288522354,449,336069501.0,2,0,822
TASK,6218406404,761,336069501.0,2,0,,823
TASK,6277853776,282,4820137403.0,1,0,824
TASK,6288746874,234,4820137403.0,1,0,825
TASK,6288810462,1111,4820137403.0,1,0,826
TASK,6288759665,47,4302197881.0,4,4,827
TASK,6288759239,22,6955603.0,4,4,828
TASK,6282133822,784,257338293.0,1,9,829
TASK,6218406404,53,351662165.0,3,0,830
TASK,6288759239,82,400426685.0,4,4,831
TASK,515042969,3,82812943.0,1,0,832
TASK,515042969,10,82739463.0,1,0,833
TASK,515042969,26,1436372991.0,1,0,834
TASK,6288823577,178,3605410854.0,4,0,835
TASK,6288823577,76,431035533.0,4,0,836
TASK,515042969,24,974254.0,1,0,837
TASK,6268256730,339,554343185.0,4,4,838
TASK,6288834866,0,7352912.0,4,1,839
TASK,6288827356,9,1272170.0,4,6,840
TASK,6288827356,4,17504597.0,4,6,841
TASK,6287605165,676,400426653.0,3,0,842
TASK,6288823577,141,6568303.0,4,0,843
TASK,6288759494,3,1428385774.0,4,4,844
TASK,6287605165,676,4485991396.0,1,0,845
TASK,6288759179,0,478268249.0,4,8,846
TASK,6288759239,28,257348059.0,5,4,847
TASK,6288759239,29,1436731225.0,5,4,848
TASK,6288759239,30,351640886.0,5,4,849
TASK,6288759239,31,376240419.0,5,4,850
TASK,6288759239,66,4678123969.0,5,4,851
TASK,6288759378,0,82721578.0,5,0,852
TASK,515042969,9,4238697154.0,1,0,853
TASK,515042969,25,4820391160.0,1,0,854
TASK,6288759665,41,227439987.0,4,4,855
TASK,6288827356,5,1341213.0,4,6,856
TASK,515042969,11,308518466.0,1,0,857
TASK,515042969,12,347828743.0,1,0,858
TASK,6218406404,53,478268249.0,1,0,859
TASK,6288759665,49,6607745.0,4,4,860
TASK,6288759665,11,3209192306.0,4,4,861
TASK,6288759665,18,929629250.0,4,4,862
TASK,6288750615,23,1271583.0,4,4,863
TASK,6288829356,0,2378747961.0,3,1,864
TASK,6288750615,10,336051748.0,4,4,865
TASK,6268256730,173,4469156983.0,4,4,866
TASK,6288823577,197,3720148066.0,4,0,867
TASK,6288806650,0,38676318.0,1,6,868
TASK,6288829356,0,2378747961.0,1,1,869
TASK,6288827356,7,1271432.0,4,6,870
TASK,6288827356,6,6641714.0,4,6,871
TASK,6288823577,56,4820184623.0,4,0,872
TASK,6288746874,272,4469156983.0,1,0,873
TASK,6277853776,3214,294901608.0,2,0,,874
TASK,6218406404,209,4820094144.0,1,0,875
TASK,6277853776,3288,4820094144.0,1,0,876
TASK,6287605165,424,336023584.0,1,0,877
TASK,6288746874,487,858043422.0,1,0,878
TASK,6288872812,49,1267419.0,1,0,879
TASK,6285720105,97,1436369231.0,4,4,880
TASK,6288870924,79,3339642990.0,4,0,881
TASK,6285720105,39,927971671.0,4,4,882
TASK,6285720105,16,682394.0,4,4,883
TASK,6288870924,73,1436480987.0,4,0,884
TASK,6281553538,284,63691529.0,4,4,885
TASK,6218406404,494,3668262859.0,2,0,,886
TASK,6218406404,136,336033780.0,1,0,887
TASK,6277511984,80,336033780.0,1,0,888
TASK,6288926164,338,5140209174.0,1,0,889
TASK,6288850034,12,501500969.0,4,4,890
TASK,6288834970,7,257500429.0,1,6,891
TASK,515042969,5,336033887.0,1,0,892
TASK,6288850034,109,351622872.0,4,4,893
TASK,515042969,12,662369.0,1,0,894
TASK,515042969,25,274097062.0,1,0,895
TASK,6218406404,65,6955706.0,2,0,896
TASK,515042969,9,317488482.0,1,0,897
TASK,6218406404,484,1695567.0,3,0,898
TASK,6288922228,0,336058771.0,4,8,899
TASK,6288931230,0,1429175111.0,4,9,900
TASK,6218406404,549,682790.0,3,0,901
TASK,6218406404,516,344676830.0,3,0,902
TASK,6288931663,0,225999455.0,1,8,903
TASK,6288931788,0,3357722950.0,1,4,904
TASK,6288931818,0,711530.0,1,4,905
TASK,6284766497,30,351640959.0,3,9,906
TASK,6218406404,529,336074262.0,3,0,907
TASK,6218406404,530,336074262.0,3,0,908
TASK,6288834970,5,4478537283.0,3,6,909
TASK,6288931647,0,4820359129.0,1,4,910
TASK,6288931647,1,1273710.0,1,4,911
TASK,6288931647,2,38673936.0,1,4,912
TASK,6288931647,3,2707265924.0,1,4,913
TASK,6288931647,4,734295954.0,1,4,914
TASK,6288931647,5,4820029853.0,1,4,915
TASK,6288931647,6,1094177.0,1,4,916
TASK,6288931647,7,1340379.0,1,4,917
TASK,6288931647,8,336032827.0,1,4,918
TASK,6288931647,9,285219166.0,1,4,919
TASK,6288931647,10,902886.0,1,4,920
TASK,6288931647,11,369001004.0,1,4,921
TASK,6288931647,12,3324426079.0,1,4,922
TASK,6288931647,13,46277381.0,1,4,923
TASK,6288931647,14,708520179.0,1,4,924
TASK,515042969,20,294793958.0,1,0,925
TASK,515042969,24,336036386.0,1,0,926
TASK,6288931862,0,1436331127.0,1,0,927
TASK,6288932182,0,227417874.0,1,0,928
TASK,6284766497,30,6608633.0,1,9,929
TASK,6288834970,5,4478537283.0,1,6,930
TASK,515042969,2,2544369572.0,1,0,931
TASK,6288850034,243,257495894.0,4,4,932
TASK,6218406404,76,4239638414.0,3,0,933
TASK,6288908236,95,353704085.0,4,0,934
TASK,515042969,26,317471772.0,1,0,935
TASK,6218406404,548,4302684846.0,3,0,936
TASK,6218406404,545,1335132.0,3,0,937
TASK,6218406404,492,2708061219.0,2,0,,938
TASK,6218406404,150,38671842.0,1,0,939
TASK,6288926164,558,38671842.0,1,0,940
TASK,6288247755,2,4820107181.0,4,4,941
TASK,6289029511,0,2197676849.0,4,1,942
TASK,6288810462,1059,6567494.0,4,0,943
TASK,6289019402,29,38660233.0,1,6,944
TASK,778322517,85,708467094.0,1,0,945
TASK,6288810462,1031,1301820.0,4,0,946
TASK,6288247755,157,317472216.0,4,4,947
TASK,6282507089,1575,610008127.0,2,0,948
TASK,515042969,9,2852418.0,1,0,949
TASK,515042969,26,276676007.0,1,0,950
TASK,5285926325,0,2055351239.0,3,9,951
TASK,6277853776,1826,610008127.0,1,0,952
TASK,6282507089,1575,3829186.0,1,0,953
TASK,6289057150,21,317497797.0,4,4,954
TASK,5285926325,0,105885020.0,1,9,955
TASK,6289053487,0,38676318.0,1,6,956
TASK,515042969,7,1301635.0,1,0,957
TASK,515042969,10,4469221424.0,1,0,958
TASK,6218406404,140,317808289.0,3,0,959
TASK,515042969,22,351690620.0,1,0,960
TASK,6218406404,190,257406761.0,3,0,961
TASK,6218406404,182,257406761.0,3,0,962
TASK,6218406404,124,257406761.0,3,0,963
TASK,6218406404,172,257406761.0,3,0,964
TASK,5349360858,2,4820003318.0,3,9,965
TASK,515042969,11,276676007.0,1,0,966
TASK,515042969,14,4478537283.0,1,0,967
TASK,515042969,23,351634467.0,1,0,968
TASK,5349360858,2,257406761.0,1,9,969
TASK,6288926164,559,257406761.0,1,0,970
TASK,6289029913,0,4477653797.0,4,1,971
TASK,6289060875,0,2096989215.0,4,1,972
TASK,515042969,8,400468849.0,1,0,973
TASK,6287534238,290,3938682457.0,3,0,974
TASK,6288810462,1111,1436514310.0,4,0,975
TASK,515042969,19,431074280.0,1,0,976
TASK,515042969,2,5773905.0,1,0,977
TASK,515042969,21,6570572.0,1,0,978
TASK,6287534238,290,336030391.0,1,0,979
TASK,515042969,0,6641421.0,1,0,980
TASK,515042969,1,1270574.0,1,0,981
TASK,6288810462,355,326103808.0,4,0,982
TASK,4665903885,110,49.0,2,9,983
TASK,6288810462,1166,988789.0,4,0,984
TASK,6281550846,15,549346378.0,3,8,985
TASK,6287534238,71,484207241.0,3,0,986
TASK,4665903885,110,549346378.0,1,9,987
TASK,6277511984,47,332567967.0,2,0,988
TASK,515042969,6,908315.0,1,0,989
TASK,515042969,17,214884212.0,1,0,990
TASK,4392480606,50,549346378.0,1,0,991
TASK,6288247755,168,906639.0,4,4,992
TASK,6288247755,166,717315.0,4,4,993
TASK,6287534238,71,549380231.0,1,0,994
TASK,6287605165,121,336055156.0,3,0,995
TASK,6218406404,0,257495722.0,3,0,996
TASK,6218406404,638,1325058.0,2,0,,997
TASK,6218406404,2697,1093855.0,1,0,998
TASK,6277853776,3027,1093855.0,1,0,999
TASK,6277853776,3128,1093855.0,1,0,1000
TASK,6289125716,126,336071670.0,4,4,1001
TASK,6289488163,734,318360093.0,4,4,1002
TASK,6289488163,262,430420884.0,4,4,1003
TASK,6289488163,190,329144874.0,4,4,1004
TASK,515042969,7,336055883.0,1,0,1005
TASK,6287532859,37,317495581.0,2,0,1006
TASK,6289465034,885,317495581.0,1,4,1007
TASK,6289488163,244,3866761456.0,4,4,1008
TASK,6289488163,806,6641557.0,4,4,1009
TASK,6289488163,683,2781752128.0,4,4,1010
TASK,6289488163,327,6569449.0,4,4,1011
TASK,6289488163,646,486961.0,4,4,1012
TASK,6289454993,987,82795435.0,4,4,1013
TASK,6289488163,236,38667193.0,4,4,1014
TASK,6289454993,1017,1272589.0,4,4,1015
TASK,6289454993,552,257503381.0,3,4,1016
TASK,515042969,22,82754516.0,1,0,1017
TASK,6289454993,887,3605330708.0,4,4,1018
TASK,6289454993,585,1199403944.0,4,4,1019
TASK,6289465034,509,682838.0,4,4,1020
TASK,6289488163,750,6568019.0,4,4,1021
TASK,6289454993,552,845981808.0,1,4,1022
TASK,6289488163,393,2787277392.0,4,4,1023
TASK,6289454993,393,1269135.0,4,4,1024
TASK,6289488163,572,1855485.0,4,4,1025
TASK,6289454993,8,4304813643.0,4,4,1026
TASK,6289454993,631,1340793.0,4,4,1027
TASK,6289488163,876,5017329882.0,4,4,1028
TASK,6289488163,199,5017317661.0,4,4,1029
TASK,6289415248,48,854224858.0,4,4,1030
TASK,6287532859,37,351622935.0,1,0,1031
TASK,6289488163,952,336045602.0,4,4,1032
TASK,6289488163,171,38686502.0,4,4,1033
TASK,6289462343,96,288953705.0,4,4,1034
TASK,6289488163,396,1439223410.0,4,4,1035
TASK,6289488163,98,97960088.0,4,4,1036
TASK,515042969,15,6566776.0,1,0,1037
TASK,515042969,17,4488945575.0,1,0,1038
TASK,6289477351,8,1271640.0,4,0,1039
TASK,6289488163,596,854316246.0,4,4,1040
TASK,6289488163,830,294901680.0,4,4,1041
TASK,6289488163,693,332567967.0,4,4,1042
TASK,6288104546,7,351625737.0,3,0,1043
TASK,6289488163,125,3938707524.0,4,4,1044
TASK,6289488163,160,4302159726.0,4,4,1045
TASK,6289400776,194,295001076.0,4,0,1046
TASK,6289488163,83,318389889.0,4,4,1047
TASK,6289488163,709,3338125788.0,4,4,1048
TASK,6289454993,455,4303127622.0,4,4,1049
TASK,6289488163,93,431037418.0,4,4,1050
TASK,6289488163,860,5784322.0,4,4,1051
TASK,6289488163,132,3829928.0,4,4,1052
TASK,6289477351,54,484206044.0,4,0,1053
TASK,515042969,8,38663832.0,1,0,1054
TASK,515042969,19,5777330612.0,1,0,1055
TASK,515042969,26,38663475.0,1,0,1056
TASK,6289454993,1,38676903.0,4,4,1057
TASK,6289488163,657,711969.0,4,4,1058
TASK,6289454993,486,3231086370.0,4,4,1059
TASK,6289454993,306,929552469.0,4,4,1060
TASK,515042969,18,63644020.0,1,0,1061
TASK,6289454993,211,1226248621.0,4,4,1062
TASK,6289465034,897,705652.0,4,4,1063
TASK,6289488163,223,766873231.0,4,4,1064
TASK,6289488163,316,56895757.0,4,4,1065
TASK,6289454993,770,351647935.0,4,4,1066
TASK,6289465034,982,38698667.0,4,4,1067
TASK,6218406404,2019,7195346.0,2,0,,1068
TASK,6277511984,10,4820099485.0,1,0,1069
TASK,6293549516,568,1272042.0,1,0,1070
TASK,6293831372,0,38663466.0,1,0,1071
TASK,6292176638,77,4820072958.0,4,0,1072
TASK,6292176638,161,3915175944.0,4,0,1073
TASK,6293831408,0,13006715.0,1,0,1074
TASK,6293831410,0,1343503.0,1,0,1075
TASK,6293828623,30,6566576.0,4,4,1076
TASK,6293766641,42,317477855.0,4,4,1077
TASK,515042969,24,336030353.0,1,0,1078
TASK,6292176638,419,8055715.0,4,0,1079
TASK,6293766641,26,38732634.0,4,4,1080
TASK,6292176638,167,708519969.0,4,0,1081
TASK,6293828623,32,3539704311.0,4,4,1082
TASK,6293828623,18,227417991.0,4,4,1083
TASK,6293665038,378,381371.0,4,4,1084
TASK,515042969,3,564439425.0,1,0,1085
TASK,515042969,13,1841507.0,1,0,1086
TASK,6293804906,945,8055715.0,1,0,1087
TASK,6293828623,9,590678842.0,4,4,1088
TASK,6293829913,12,97961876.0,3,4,1089
TASK,6292176638,734,257495712.0,4,0,1090
TASK,6293828623,13,1274572.0,4,4,1091
TASK,6293766641,15,4820094424.0,4,4,1092
TASK,515042969,10,402179449.0,1,0,1093
TASK,4297552690,0,4820270069.0,3,9,1094
TASK,6293828623,24,1841503.0,4,4,1095
TASK,6293828623,33,766872189.0,4,4,1096
TASK,6293828576,1,226119837.0,4,4,1097
TASK,6293828623,29,906639.0,4,4,1098
TASK,6292176638,141,5015784997.0,4,0,1099
TASK,6293828623,31,38678051.0,4,4,1100
TASK,6293829913,12,38708418.0,1,4,1101
TASK,515042969,1,1332256.0,1,0,1102
TASK,515042969,11,336030210.0,1,0,1103
TASK,515042969,25,2851664.0,1,0,1104
TASK,515042969,26,6568164.0,1,0,1105
TASK,6293828623,20,2852045.0,4,4,1106
TASK,6293828623,39,305376841.0,4,4,1107
TASK,6293828623,37,1436312136.0,4,4,1108
TASK,6293766641,32,3829567.0,4,4,1109
TASK,6293828576,0,599760.0,4,4,1110
TASK,6293766641,14,449598597.0,4,4,1111
TASK,4297552690,0,4820099485.0,1,9,1112
TASK,6292176638,433,1436330078.0,4,0,1113
TASK,6293766641,68,1271432.0,4,4,1114
TASK,6293665038,383,3852981330.0,4,4,1115
TASK,6293665038,245,678513894.0,4,4,1116
TASK,6292176638,740,4478598084.0,4,0,1117
TASK,515042969,15,5489339178.0,1,0,1118
TASK,5285926325,0,1333251.0,3,9,1119
TASK,6293766641,29,537747619.0,4,4,1120
TASK,6292176638,225,616432043.0,4,0,1121
TASK,6293828623,7,1332222.0,4,4,1122
TASK,6293828623,35,765719.0,4,4,1123
TASK,6292176638,218,1338599.0,4,0,1124
TASK,6292176638,129,30789398.0,4,0,1125
TASK,6293829929,0,38662459.0,4,4,1126
